@T,table
Created,2022-02-16 15:47
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2014-01-01 09:00,0.09082714379941897
,2014-01-01 10:00,0.12899356140725302
,2014-01-01 11:00,0.1831843900743207

