@T,table
Created,2022-02-14 17:35
Author,HortonMachine library
@H,timestamp,value_1
ID,,1
Type,Date,Double
Format,yyyy-MM-dd HH:mm,
,2014-01-01 09:00,0.11807205415813554
,2014-01-01 10:00,0.17889886926410078
,2014-01-01 11:00,0.21303879311407697

